Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.4985566666666667,0.8510800000000001,0.4171000000000001,0.4985566666666667,0.5883966666666667,0.6705466666666666,0.48986999999999997,0.5883966666666667
