Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6555533333333333,0.7744400000000001,0.5392366666666667,0.6555533333333333,0.7777833333333333,0.41109333333333337,0.6380733333333334,0.7777833333333333
