Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.75073,0.9140700000000002,0.6509033333333333,0.75073,0.7579766666666666,0.7860533333333332,0.6565366666666665,0.7579766666666666
