Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5889066666666666,0.9255199999999999,0.5833499999999998,0.5889066666666666,0.6889199999999998,0.8618633333333332,0.6805866666666665,0.6889199999999998
