Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.725,0.7966600000000003,0.5897133333333334,0.725,0.8194366666666667,0.4481366666666667,0.6648866666666667,0.8194366666666667
