Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6904666666666668,0.6159500000000001,0.35439666666666664,0.6904666666666668,0.95713,0.12916666666666668,0.49086333333333326,0.95713
