Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.7855099999999999,0.9201800000000001,0.6771900000000001,0.7855099999999999,0.7927599999999999,0.8015566666666666,0.6827433333333335,0.7927599999999999
