Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6047433333333334,0.5782566666666669,0.3041266666666667,0.6047433333333334,0.9809466666666666,0.11666666666666667,0.49282,0.9809466666666666
