Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.7058833333333335,0.7673733333333335,0.35752666666666666,0.7058833333333335,0.9019833333333334,0.5184166666666667,0.45674666666666663,0.9019833333333334
