Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5745133333333334,0.7383466666666667,0.28823333333333334,0.5745133333333334,0.8588300000000001,0.48684,0.42932333333333333,0.8588300000000001
