alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.2941,0.7634,0.1852,0.2941,0.7647,0.6842,0.52,0.7647
0.05,0.1176,0.6989,0.0667,0.1176,0.7647,0.6053,0.4643,0.7647
0.1,0.1176,0.6237,0.0541,0.1176,0.8235,0.5788999999999999,0.4667,0.8235
0.2,0.1765,0.6559,0.08569999999999998,0.1765,0.8824,0.5788999999999999,0.4839,0.8824
