Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.3941999999999999,0.8269233333333336,0.32484333333333343,0.3941999999999999,0.6869999999999997,0.7178066666666666,0.5657700000000001,0.6869999999999997
