Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5101466666666667,0.8473900000000002,0.41424333333333335,0.5101466666666667,0.6942166666666665,0.7116266666666665,0.5633033333333334,0.6942166666666665
