alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.5,0.8667,0.6,0.5,0.5,0.5556,0.6,0.5
0.05,0.5,0.8333,0.5455,0.5,0.5833,0.5556,0.6364,0.5833
0.1,0.4167,0.7667,0.4167,0.4167,0.6667,0.5556,0.6667,0.6667
0.2,0.4167,0.7667,0.4167,0.4167,0.6667,0.5556,0.6667,0.6667
