Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6666999999999997,0.9411999999999997,0.6666999999999997,0.6666999999999997,0.6666999999999997,0.8570999999999998,0.6666999999999997,0.6666999999999997
