alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.1739,0.9633,0.5,0.1739,0.2174,0.9302,0.625,0.2174
0.05,0.30430000000000007,0.9633,0.6364,0.30430000000000007,0.3478,0.9302,0.7273,0.3478
0.1,0.30430000000000007,0.9541,0.5833,0.30430000000000007,0.3913,0.9302,0.75,0.3913
0.2,0.30430000000000007,0.9541,0.5833,0.30430000000000007,0.3913,0.9302,0.75,0.3913
