alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.8571000000000001,0.7391,0.5,0.8571000000000001,0.8571000000000001,0.25,0.5,0.8571000000000001
0.05,0.7143,0.6522,0.3846,0.7143,1.0,0.25,0.5385000000000001,1.0
0.1,0.5714,0.5652,0.2857,0.5714,1.0,0.125,0.5,1.0
0.2,0.5714,0.5652,0.2857,0.5714,1.0,0.125,0.5,1.0
