Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5,0.6999999999999997,0.40000000000000013,0.5,0.75,0.3332999999999999,0.6000000000000001,0.75
