alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.0,0.7059,0.0,0.0,0.0,0.2857,0.0,0.0
0.05,0.3333,0.7059,0.1667,0.3333,0.3333,0.2857,0.1667,0.3333
0.1,0.6667,0.7059,0.2857,0.6667,0.6667,0.2857,0.2857,0.6667
0.2,0.6667,0.7059,0.2857,0.6667,0.6667,0.2857,0.2857,0.6667
