Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5111066666666667,0.7066666666666666,0.41108000000000006,0.5111066666666667,0.74722,0.3370033333333332,0.6002133333333334,0.74722
