Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6222466666666665,0.9333599999999999,0.6222466666666665,0.6222466666666665,0.6666999999999997,0.8570999999999998,0.6666999999999997,0.6666999999999997
