Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.8222366666666666,0.9353199999999997,0.6889,0.8222366666666666,0.8888999999999999,0.8713899999999999,0.7472333333333333,0.8888999999999999
