Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.40289333333333327,0.8253933333333336,0.3272533333333334,0.40289333333333327,0.5361999999999999,0.6286833333333334,0.43555333333333324,0.5361999999999999
