Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.7047500000000002,0.6246533333333333,0.36397333333333326,0.7047500000000002,0.9666566666666667,0.15,0.49987,0.9666566666666667
