Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.8805533333333334,0.8744400000000001,0.7386266666666667,0.8805533333333334,0.9194566666666665,0.6333633333333332,0.7723266666666666,0.9194566666666665
