Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5889066666666666,0.9274799999999999,0.5889066666666666,0.5889066666666666,0.6778099999999997,0.8618633333333332,0.6778099999999997,0.6778099999999997
