Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6695633333333333,0.8929800000000001,0.57352,0.6695633333333333,0.7028933333333334,0.7464999999999998,0.5988766666666667,0.7028933333333334
