Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.82856,0.7521766666666667,0.5056933333333332,0.82856,0.9809466666666666,0.42083333333333334,0.6014066666666668,0.9809466666666666
