alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.2308,0.7241,0.2727,0.2308,0.6154,0.625,0.7273,0.6154
0.05,0.3846,0.7586,0.4167,0.3846,0.6923,0.625,0.75,0.6923
0.1,0.3846,0.7586,0.4167,0.3846,0.6923,0.625,0.75,0.6923
0.2,0.6154,0.8621,0.6667,0.6154,0.6154,0.5,0.6667,0.6154
