Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5710133333333334,0.8630033333333336,0.4683966666666667,0.5710133333333334,0.7116066666666665,0.7279033333333332,0.5841500000000001,0.7116066666666665
