Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.48115,0.8415933333333336,0.39208333333333323,0.48115,0.6898666666666665,0.7100733333333333,0.5611200000000001,0.6898666666666665
