Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5714000000000001,0.5652000000000003,0.28570000000000007,0.5714000000000001,1.0,0.125,0.5,1.0
