alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.4118,0.8065,0.28,0.4118,0.7647,0.6842,0.52,0.7647
0.05,0.2941,0.7527,0.1786,0.2941,0.7647,0.6053,0.4643,0.7647
0.1,0.1765,0.7097,0.1,0.1765,0.8235,0.5788999999999999,0.4667,0.8235
0.2,0.2941,0.7204,0.16130000000000003,0.2941,0.8824,0.5788999999999999,0.4839,0.8824
