alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.47841666666666666,0.82942,0.3389,0.47841666666666666,0.7059,0.6842,0.5,0.7059
0.05,0.3235,0.7580333333333333,0.19643666666666665,0.3235,0.7647,0.6053,0.4643,0.7647
0.1,0.40196333333333334,0.7616533333333333,0.23564666666666667,0.40196333333333334,0.7647,0.5788999999999999,0.4483,0.7647
0.2,0.43137000000000003,0.7670333333333333,0.2528933333333333,0.43137000000000003,0.7647,0.5788999999999999,0.4483,0.7647
