Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.3529,0.6988999999999996,0.17649999999999996,0.3529,0.7647000000000003,0.4474,0.38240000000000013,0.7647000000000003
