Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.7128166666666667,0.8379500000000001,0.6648733333333333,0.7128166666666667,0.7564100000000002,0.48333333333333334,0.7046333333333333,0.7564100000000002
