Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5055533333333334,0.6857433333333336,0.4111199999999999,0.5055533333333334,0.8055433333333336,0.35,0.6523766666666668,0.8055433333333336
