alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,0.28463,0.7436566666666666,0.33291666666666664,0.28463,0.6154,0.625,0.7273,0.6154
0.05,0.41537,0.77125,0.44894333333333336,0.41537,0.6923,0.625,0.75,0.6923
0.1,0.41537,0.77125,0.44894333333333336,0.41537,0.6923,0.625,0.75,0.6923
0.2,0.49743,0.80805,0.5373866666666667,0.49743,0.6154,0.5,0.6667,0.6154
