Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6555433333333334,0.7595266666666668,0.5438566666666667,0.6555433333333334,0.8944366666666668,0.5166666666666667,0.7392700000000002,0.8944366666666668
