Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.8610966666666667,0.8833299999999998,0.7586766666666668,0.8610966666666667,0.96111,0.7416666666666667,0.8507666666666666,0.96111
