Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.6154000000000001,0.7241,0.5,0.6154000000000001,0.7692000000000002,0.25,0.625,0.7692000000000002
