alpha,Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05,1.0,0.9444,0.75,1.0,1.0,0.9333000000000001,0.8571000000000001,1.0
0.1,1.0,0.8333,0.5,1.0,1.0,0.8,0.6667,1.0
0.2,1.0,0.8333,0.5,1.0,1.0,0.6667,0.5455,1.0
