ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,69.93839879481226,142.0,177,0,10,100.0,66.60000099241734,100.0,290.4000778198242,none,14
vehicle.bmw.isetta,222.93380901648845,146.0,177,0,10,100.0,291.05000433698297,100.0,1147.1765191555023,none,3
vehicle.bmw.isetta,237.9464389452768,144.0,177,0,10,100.0,255.40000380575657,100.0,948.3736925125122,none,16
vehicle.bmw.isetta,200.10978739194945,145.0,177,0,10,100.0,92.150001373142,100.0,403.7958297729492,none,17
vehicle.bmw.isetta,139.8224897592828,143.0,176,0,10,97.13122921687471,546.7000081464648,97.13122921687471,2015.621328115464,none,2
vehicle.bmw.isetta,129.7494968599369,144.0,177,0,10,100.0,127.40000189840794,100.0,638.0847692489624,none,3
vehicle.bmw.isetta,59.98171397690685,145.0,177,0,10,100.0,20.35000030323863,100.0,87.50068759918213,none,5
vehicle.bmw.isetta,164.30197183978018,144.0,176,0,10,100.0,66.80000099539757,100.0,248.1886069774628,none,18
vehicle.bmw.isetta,135.3497162420629,145.0,177,0,10,96.70174395066348,422.5000062957406,96.70174395066348,1318.9376151561737,none,7
vehicle.bmw.isetta,85.66889046054116,142.0,177,0,10,100.0,42.50000063329935,100.0,214.37228894233704,none,19
vehicle.bmw.isetta,62.57769689198829,144.0,177,0,10,100.0,73.90000110119581,100.0,276.5614573955536,none,14
vehicle.bmw.isetta,209.0502379953276,143.0,177,0,10,100.0,160.6000023931265,100.0,556.4829189777374,none,7
vehicle.bmw.isetta,109.91696340852243,147.0,177,0,10,100.0,131.30000195652246,100.0,533.2365174293518,none,20
vehicle.bmw.isetta,112.25633952510816,142.0,177,0,10,100.0,147.250002194196,100.0,582.3692560195923,none,11
vehicle.bmw.isetta,113.50148540809884,141.0,177,0,10,100.0,123.35000183805823,100.0,468.6011476516724,none,8
vehicle.bmw.isetta,245.14782311563644,143.0,176,0,10,13.180899107904349,63.45000094547868,7.908539464742609,261.3183157444,collisions_vehicle,18
vehicle.bmw.isetta,250.12245508861588,145.0,177,0,10,100.0,184.8000027537346,100.0,727.6992521286011,none,14
vehicle.bmw.isetta,54.506131352703086,144.0,177,0,10,96.9300189885062,644.0500095970929,96.9300189885062,2519.4810535907745,none,14
vehicle.bmw.isetta,132.2912577005324,145.0,177,0,10,100.0,67.55000100657344,100.0,235.1302876472473,none,18
vehicle.bmw.isetta,84.74849002285849,141.0,177,0,10,100.0,116.9500017426908,100.0,540.7604780197144,none,9
vehicle.bmw.isetta,152.37286603245602,145.0,177,0,10,100.0,61.00000090897083,100.0,306.25285148620605,none,9
vehicle.bmw.isetta,170.35434195336265,142.0,177,0,10,100.0,94.6500014103949,100.0,365.8980894088745,none,4
vehicle.bmw.isetta,135.50261038028492,145.0,177,0,10,100.0,156.25000232830644,100.0,814.5976679325104,none,20
vehicle.bmw.isetta,184.08247304405248,141.0,177,0,10,98.38996095684664,163.2000024318695,68.87297266979265,828.3322291374207,red_light,5
vehicle.bmw.isetta,185.4022201237888,144.0,177,0,10,100.0,200.55000298842788,100.0,690.0432615280151,none,6
vehicle.bmw.isetta,262.73995804947594,147.0,177,0,10,100.0,196.7000029310584,100.0,666.5163629055023,none,0
vehicle.bmw.isetta,128.95913185645716,147.0,177,0,10,100.0,103.9500015489757,100.0,353.3084876537323,none,2
vehicle.bmw.isetta,157.49129412890363,145.0,176,0,10,100.0,50.80000075697899,100.0,193.952431678772,none,13
vehicle.bmw.isetta,105.84117500426734,145.0,177,0,10,95.14760542348,332.7500049583614,95.14760542348,1352.0361199378967,none,9
vehicle.bmw.isetta,106.08523701555264,144.0,177,0,10,100.0,99.25000147894023,100.0,374.9471101760864,none,0
vehicle.bmw.isetta,134.9649352416446,142.0,177,0,10,100.0,398.60000593960285,100.0,1487.5140178203585,none,20
vehicle.bmw.isetta,133.9996692194524,144.0,177,0,10,100.0,32.050000477582216,100.0,116.84850239753725,none,2
vehicle.bmw.isetta,188.62217081727417,142.0,176,0,10,100.0,143.45000213757157,100.0,495.2519686222077,none,8
vehicle.bmw.isetta,56.72804923831599,146.0,177,0,10,100.0,53.250000793486834,100.0,218.50429773330688,none,20
vehicle.bmw.isetta,55.99933212657137,145.0,177,0,10,100.0,13.90000020712614,100.0,56.27882170677185,none,12
vehicle.bmw.isetta,77.74474012433396,142.0,177,0,10,100.0,73.10000108927488,100.0,367.393358707428,none,9
vehicle.bmw.isetta,201.47522325688308,144.0,177,0,10,100.0,157.40000234544277,100.0,758.1129322052002,none,0
vehicle.bmw.isetta,57.91582883374336,143.0,177,0,10,100.0,140.4500020928681,100.0,538.2798449993134,none,20
vehicle.bmw.isetta,233.5059863989048,147.0,176,0,10,100.0,185.60000276565552,100.0,799.3560833930969,none,19
vehicle.bmw.isetta,136.38078640210082,141.0,176,0,10,96.90177151692124,618.8000092208385,96.90177151692124,2251.45307636261,none,17
vehicle.bmw.isetta,64.84443288939383,148.0,176,0,10,100.0,218.25000325217843,100.0,895.6210165023804,none,9
vehicle.bmw.isetta,63.51635132231508,142.0,176,0,10,96.9779659349654,273.6000040769577,96.9779659349654,1727.0085871219635,none,2
vehicle.bmw.isetta,147.48200195171145,142.0,177,0,10,100.0,157.8500023521483,100.0,669.6208486557007,none,20
vehicle.bmw.isetta,217.51892947055245,148.0,177,0,10,100.0,78.15000116452575,100.0,295.0606372356415,none,1
vehicle.bmw.isetta,190.8164069727564,142.0,177,0,10,100.0,140.60000209510326,100.0,553.1887316703796,none,5
vehicle.bmw.isetta,254.1060713159461,142.0,177,0,10,98.53894403577496,448.8500066883862,98.53894403577496,1489.3676009178162,none,8
vehicle.bmw.isetta,165.2617979987117,138.0,177,0,10,100.0,130.45000194385648,100.0,459.8000183105469,none,1
vehicle.bmw.isetta,149.99601064107898,146.0,177,0,10,100.0,232.90000347048044,100.0,874.2602777481079,none,14
vehicle.bmw.isetta,71.50994652828354,142.0,177,0,10,100.0,19.5500002913177,100.0,72.51761174201965,none,19
vehicle.bmw.isetta,135.46155381851938,143.0,177,0,10,100.0,265.0500039495528,100.0,894.0900738239288,none,14
vehicle.bmw.isetta,156.79689825163248,143.0,177,0,10,100.0,77.90000116080046,100.0,360.0202703475952,none,1
