Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.34779999999999994,0.8349000000000001,0.30770000000000003,0.34779999999999994,0.6087,0.7209000000000001,0.5384999999999998,0.6087
