Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.39129999999999987,0.8257000000000002,0.3214000000000001,0.39129999999999987,0.6956999999999998,0.7209000000000001,0.5714000000000001,0.6956999999999998
