Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.5176333333333334,0.7154033333333332,0.24938000000000002,0.5176333333333334,0.8313566666666666,0.44387999999999994,0.40092000000000005,0.8313566666666666
