Directed Sensitivity,Directed Specificity,Directed Precision,Directed Recall,Undirected Sensitivity,Undirected Specificity,Undirected Precision,Undirected Recall
0.83138,0.8240266666666666,0.4647166666666666,0.83138,0.9294299999999999,0.6131533333333333,0.51936,0.9294299999999999
